"nombre","nombre_url"
"Castrejón de Trabancos","castrejon-de-trabancos"
"Castrillo de Duero","castrillo-de-duero"
"Castrillo-Tejeriego","castrillo-tejeriego"
"Castrobol","castrobol"
"Castrodeza","castrodeza"
"Castromembibre","castromembibre"
"Castromonte","castromonte"
"Castronuevo de Esgueva","castronuevo-de-esgueva"
"Castronuño","castronuno"
"Castroponce","castroponce"
"Castroverde de Cerrato","castroverde-de-cerrato"
"Ceinos de Campos","ceinos-de-campos"
"Cervillego de la Cruz","cervillego-de-la-cruz"
"Cigales","cigales"
"Ciguñuela","cigunuela"
"Cistérniga","cisterniga"
"Cogeces de Íscar","cogeces-de-scar"
"Cogeces del Monte","cogeces-del-monte"
"Corcos","corcos"
"Corrales de Duero","corrales-de-duero"
"Cubillas de Santa Marta","cubillas-de-santa-marta"
"Cuenca de Campos","cuenca-de-campos"
"Curiel de Duero","curiel-de-duero"
"Encinas de Esgueva","encinas-de-esgueva"
"Esguevillas de Esgueva","esguevillas-de-esgueva"
"Fombellida","fombellida"
"Fompedraza","fompedraza"
"Fontihoyuelo","fontihoyuelo"
"Fresno el Viejo","fresno-el-viejo"
"Fuensaldaña","fuensaldana"
"Fuente el Sol","fuente-el-sol"
"Fuente-Olmedo","fuente-olmedo"
"Gallegos de Hornija","gallegos-de-hornija"
"Gatón de Campos","gaton-de-campos"
"Geria","geria"
"Herrín de Campos","herrin-de-campos"
"Hornillos de Eresma","hornillos-de-eresma"
"Íscar","scar"
"Laguna de Duero","laguna-de-duero"
"Langayo","langayo"
"Lomoviejo","lomoviejo"
"Llano de Olmedo","llano-de-olmedo"
"Manzanillo","manzanillo"
"Marzales","marzales"
"Matapozuelos","matapozuelos"
"Matilla de los Caños","matilla-de-los-canos"
"Mayorga","mayorga"
"Medina del Campo","medina-del-campo"
"Medina de Rioseco","medina-de-rioseco"
"Megeces","megeces"
"Melgar de Abajo","melgar-de-abajo"
"Melgar de Arriba","melgar-de-arriba"
"Mojados","mojados"
"Monasterio de Vega","monasterio-de-vega"
"Montealegre de Campos","montealegre-de-campos"
"Montemayor de Pililla","montemayor-de-pililla"
"Moral de la Reina","moral-de-la-reina"
"Moraleja de las Panaderas","moraleja-de-las-panaderas"
"Morales de Campos","morales-de-campos"
"Mota del Marqués","mota-del-marques"
"Mucientes","mucientes"
"Mudarra (La)","mudarra-la"
"Muriel","muriel"
"Nava del Rey","nava-del-rey"
"Nueva Villa de las Torres","nueva-villa-de-las-torres"
"Olivares de Duero","olivares-de-duero"
"Olmedo","olmedo"
"Olmos de Esgueva","olmos-de-esgueva"
"Olmos de Peñafiel","olmos-de-penafiel"
"Palazuelo de Vedija","palazuelo-de-vedija"
"Parrilla (La)","parrilla-la"
"Pedraja de Portillo (La)","pedraja-de-portillo-la"
"Pedrajas de San Esteban","pedrajas-de-san-esteban"
"Pedrosa del Rey","pedrosa-del-rey"
"Peñafiel","penafiel"
"Peñaflor de Hornija","penaflor-de-hornija"
"Pesquera de Duero","pesquera-de-duero"
"Piña de Esgueva","pina-de-esgueva"
"Piñel de Abajo","pinel-de-abajo"
"Piñel de Arriba","pinel-de-arriba"
"Pollos","pollos"
"Portillo","portillo"
"Pozal de Gallinas","pozal-de-gallinas"
"Pozaldez","pozaldez"
"Pozuelo de la Orden","pozuelo-de-la-orden"
"Puras","puras"
"Quintanilla de Arriba","quintanilla-de-arriba"
"Quintanilla del Molar","quintanilla-del-molar"
"Quintanilla de Onésimo","quintanilla-de-onesimo"
"Quintanilla de Trigueros","quintanilla-de-trigueros"
"Rábano","rabano"
"Ramiro","ramiro"
"Renedo de Esgueva","renedo-de-esgueva"
"Roales de Campos","roales-de-campos"
"Robladillo","robladillo"
"Roturas","roturas"
"Rubí de Bracamonte","rubi-de-bracamonte"
"Rueda","rueda"
"Saelices de Mayorga","saelices-de-mayorga"
"Salvador de Zapardiel","salvador-de-zapardiel"
"San Cebrián de Mazote","san-cebrian-de-mazote"
"San Llorente","san-llorente"
"San Martín de Valvení","san-martin-de-valveni"
"San Miguel del Arroyo","san-miguel-del-arroyo"
"San Miguel del Pino","san-miguel-del-pino"
"San Pablo de la Moraleja","san-pablo-de-la-moraleja"
"San Pedro de Latarce","san-pedro-de-latarce"
"San Pelayo","san-pelayo"
"San Román de Hornija","san-roman-de-hornija"
"San Salvador","san-salvador"
"Santa Eufemia del Arroyo","santa-eufemia-del-arroyo"
"Santervás de Campos","santervas-de-campos"
"Santibáñez de Valcorba","santibanez-de-valcorba"
"Santovenia de Pisuerga","santovenia-de-pisuerga"
"San Vicente del Palacio","san-vicente-del-palacio"
"Sardón de Duero","sardon-de-duero"
"Seca (La)","seca-la"
"Serrada","serrada"
"Siete Iglesias de Trabancos","siete-iglesias-de-trabancos"
"Simancas","simancas"
"Tamariz de Campos","tamariz-de-campos"
"Tiedra","tiedra"
"Tordehumos","tordehumos"
"Tordesillas","tordesillas"
"Torrecilla de la Abadesa","torrecilla-de-la-abadesa"
"Torrecilla de la Orden","torrecilla-de-la-orden"
"Torrecilla de la Torre","torrecilla-de-la-torre"
"Torre de Esgueva","torre-de-esgueva"
"Torre de Peñafiel","torre-de-penafiel"
"Torrelobatón","torrelobaton"
"Torrescárcela","torrescarcela"
"Traspinedo","traspinedo"
"Trigueros del Valle","trigueros-del-valle"
"Tudela de Duero","tudela-de-duero"
"Unión de Campos (La)","union-de-campos-la"
"Urones de Castroponce","urones-de-castroponce"
"Urueña","uruena"
"Valbuena de Duero","valbuena-de-duero"
"Valdearcos de la Vega","valdearcos-de-la-vega"
"Valdenebro de los Valles","valdenebro-de-los-valles"
"Valdestillas","valdestillas"
"Valdunquillo","valdunquillo"
"Valoria la Buena","valoria-la-buena"
"Valverde de Campos","valverde-de-campos"
"Valladolid","valladolid"
"Vega de Ruiponce","vega-de-ruiponce"
"Vega de Valdetronco","vega-de-valdetronco"
"Velascálvaro","velascalvaro"
"Velilla","velilla"
"Velliza","velliza"
"Ventosa de la Cuesta","ventosa-de-la-cuesta"
"Viana de Cega","viana-de-cega"
"Viloria","viloria"
"Villabáñez","villabanez"
"Villabaruz de Campos","villabaruz-de-campos"
"Villabrágima","villabragima"
"Villacarralón","villacarralon"
"Villacid de Campos","villacid-de-campos"
"Villaco","villaco"
"Villafrades de Campos","villafrades-de-campos"
"Villafranca de Duero","villafranca-de-duero"
"Villafrechós","villafrechos"
"Villafuerte","villafuerte"
"Villagarcía de Campos","villagarcia-de-campos"
"Villagómez la Nueva","villagomez-la-nueva"
"Villalán de Campos","villalan-de-campos"
"Villalar de los Comuneros","villalar-de-los-comuneros"
"Villalba de la Loma","villalba-de-la-loma"
"Villalba de los Alcores","villalba-de-los-alcores"
"Villalbarba","villalbarba"
"Villalón de Campos","villalon-de-campos"
"Villamuriel de Campos","villamuriel-de-campos"
"Villán de Tordesillas","villan-de-tordesillas"
"Villanubla","villanubla"
"Villanueva de Duero","villanueva-de-duero"
"Villanueva de la Condesa","villanueva-de-la-condesa"
"Villanueva de los Caballeros","villanueva-de-los-caballeros"
"Villanueva de los Infantes","villanueva-de-los-infantes"
"Villanueva de San Mancio","villanueva-de-san-mancio"
"Villardefrades","villardefrades"
"Villarmentero de Esgueva","villarmentero-de-esgueva"
"Villasexmir","villasexmir"
"Villavaquerín","villavaquerin"
"Villavellid","villavellid"
"Villaverde de Medina","villaverde-de-medina"
"Villavicencio de los Caballeros","villavicencio-de-los-caballeros"
"Wamba","wamba"
"Zaratán","zaratan"
"Zarza (La)","zarza-la"
"Zamora","zamora"
"Abezames","abezames"
"Alcañices","alcanices"
"Alcubilla de Nogales","alcubilla-de-nogales"
"Alfaraz de Sayago","alfaraz-de-sayago"
"Algodre","algodre"
"Almaraz de Duero","almaraz-de-duero"
"Almeida de Sayago","almeida-de-sayago"
"Andavías","andavias"
"Arcenillas","arcenillas"
"Arcos de la Polvorosa","arcos-de-la-polvorosa"
"Argañín","arganin"
"Argujillo","argujillo"
"Arquillinos","arquillinos"
"Arrabalde","arrabalde"
"Aspariegos","aspariegos"
"Asturianos","asturianos"
"Ayoó de Vidriales","ayoo-de-vidriales"
"Barcial del Barco","barcial-del-barco"
"Belver de los Montes","belver-de-los-montes"
"Benavente","benavente"
"Benegiles","benegiles"
"Bermillo de Sayago","bermillo-de-sayago"
"Bóveda de Toro (La)","boveda-de-toro-la"
"Bretó","breto"
"Bretocino","bretocino"
"Brime de Sog","brime-de-sog"
"Brime de Urz","brime-de-urz"
"Burganes de Valverde","burganes-de-valverde"
"Bustillo del Oro","bustillo-del-oro"
"Cabañas de Sayago","cabanas-de-sayago"
"Calzadilla de Tera","calzadilla-de-tera"
"Camarzana de Tera","camarzana-de-tera"
"Cañizal","canizal"
"Cañizo","canizo"
"Carbajales de Alba","carbajales-de-alba"
"Carbellino","carbellino"
"Casaseca de Campeán","casaseca-de-campean"
"Casaseca de las Chanas","casaseca-de-las-chanas"
"Castrillo de la Guareña","castrillo-de-la-guarena"
"Castrogonzalo","castrogonzalo"
"Castronuevo","castronuevo"
"Castroverde de Campos","castroverde-de-campos"
"Cazurra","cazurra"
"Cerecinos de Campos","cerecinos-de-campos"
"Cerecinos del Carrizal","cerecinos-del-carrizal"
"Cernadilla","cernadilla"
"Cobreros","cobreros"
"Coomonte","coomonte"
"Coreses","coreses"
"Corrales del Vino","corrales-del-vino"
"Cotanes del Monte","cotanes-del-monte"
"Cubillos","cubillos"
"Cubo de Benavente","cubo-de-benavente"
"Cubo de Tierra del Vino (El)","cubo-de-tierra-del-vino-el"
"Cuelgamures","cuelgamures"
"Entrala","entrala"
"Espadañedo","espadanedo"
"Faramontanos de Tábara","faramontanos-de-tabara"
"Fariza","fariza"
"Fermoselle","fermoselle"
"Ferreras de Abajo","ferreras-de-abajo"
"Ferreras de Arriba","ferreras-de-arriba"
"Ferreruela","ferreruela"
"Figueruela de Arriba","figueruela-de-arriba"
"Fonfría","fonfria"
"Fresno de la Polvorosa","fresno-de-la-polvorosa"
"Fresno de la Ribera","fresno-de-la-ribera"
"Fresno de Sayago","fresno-de-sayago"
"Friera de Valverde","friera-de-valverde"
"Fuente Encalada","fuente-encalada"
"Fuentelapeña","fuentelapena"
"Fuentesaúco","fuentesauco"
"Fuentes de Ropel","fuentes-de-ropel"
"Fuentesecas","fuentesecas"
"Fuentespreadas","fuentespreadas"
"Galende","galende"
"Gallegos del Pan","gallegos-del-pan"
"Gallegos del Río","gallegos-del-rio"
"Gamones","gamones"
"Gema","gema"
"Granja de Moreruela","granja-de-moreruela"
"Granucillo","granucillo"
"Guarrate","guarrate"
"Hermisende","hermisende"
"Hiniesta (La)","hiniesta-la"
"Jambrina","jambrina"
"Justel","justel"
"Losacino","losacino"
"Losacio","losacio"
"Lubián","lubian"
"Luelmo","luelmo"
"Maderal (El)","maderal-el"
"Madridanos","madridanos"
"Mahide","mahide"
"Maire de Castroponce","maire-de-castroponce"
"Malva","malva"
"Manganeses de la Lampreana","manganeses-de-la-lampreana"
"Manganeses de la Polvorosa","manganeses-de-la-polvorosa"
"Manzanal de Arriba","manzanal-de-arriba"
"Manzanal del Barco","manzanal-del-barco"
"Manzanal de los Infantes","manzanal-de-los-infantes"
"Matilla de Arzón","matilla-de-arzon"
"Matilla la Seca","matilla-la-seca"
"Mayalde","mayalde"
"Melgar de Tera","melgar-de-tera"
"Micereces de Tera","micereces-de-tera"
"Milles de la Polvorosa","milles-de-la-polvorosa"
"Molacillos","molacillos"
"Molezuelas de la Carballeda","molezuelas-de-la-carballeda"
"Mombuey","mombuey"
"Monfarracinos","monfarracinos"
"Montamarta","montamarta"
"Moral de Sayago","moral-de-sayago"
"Moraleja del Vino","moraleja-del-vino"
"Moraleja de Sayago","moraleja-de-sayago"
"Morales del Vino","morales-del-vino"
"Morales de Rey","morales-de-rey"
"Morales de Toro","morales-de-toro"
"Morales de Valverde","morales-de-valverde"
"Moralina","moralina"
"Moreruela de los Infanzones","moreruela-de-los-infanzones"
"Moreruela de Tábara","moreruela-de-tabara"
"Muelas de los Caballeros","muelas-de-los-caballeros"
"Muelas del Pan","muelas-del-pan"
"Muga de Sayago","muga-de-sayago"
"Navianos de Valverde","navianos-de-valverde"
"Olmillos de Castro","olmillos-de-castro"
"Otero de Bodas","otero-de-bodas"
"Pajares de la Lampreana","pajares-de-la-lampreana"
"Palacios del Pan","palacios-del-pan"
"Palacios de Sanabria","palacios-de-sanabria"
"Pedralba de la Pradería","pedralba-de-la-praderia"
"Pego (El)","pego-el"
"Peleagonzalo","peleagonzalo"
"Peleas de Abajo","peleas-de-abajo"
"Peñausende","penausende"
"Peque","peque"
"Perdigón (El)","perdigon-el"
"Pereruela","pereruela"
"Perilla de Castro","perilla-de-castro"
"Pías","pias"
"Piedrahita de Castro","piedrahita-de-castro"
"Pinilla de Toro","pinilla-de-toro"
"Pino del Oro","pino-del-oro"
"Piñero (El)","pinero-el"
"Pobladura del Valle","pobladura-del-valle"
"Pobladura de Valderaduey","pobladura-de-valderaduey"
"Porto","porto"
"Pozoantiguo","pozoantiguo"
"Pozuelo de Tábara","pozuelo-de-tabara"
"Prado","prado"
"Puebla de Sanabria","puebla-de-sanabria"
"Pueblica de Valverde","pueblica-de-valverde"
"Quintanilla del Monte","quintanilla-del-monte"
"Quintanilla del Olmo","quintanilla-del-olmo"
"Quintanilla de Urz","quintanilla-de-urz"
"Quiruelas de Vidriales","quiruelas-de-vidriales"
"Rabanales","rabanales"
"Rábano de Aliste","rabano-de-aliste"
"Requejo","requejo"
"Revellinos","revellinos"
"Riofrío de Aliste","riofrio-de-aliste"
"Rionegro del Puente","rionegro-del-puente"
"Roales","roales"
"Robleda-Cervantes","robleda-cervantes"
"Roelos de Sayago","roelos-de-sayago"
"Rosinos de la Requejada","rosinos-de-la-requejada"
"Salce","salce"
"Samir de los Caños","samir-de-los-canos"
"San Agustín del Pozo","san-agustin-del-pozo"
"San Cebrián de Castro","san-cebrian-de-castro"
"San Cristóbal de Entreviñas","san-cristobal-de-entrevinas"
"San Esteban del Molar","san-esteban-del-molar"
"San Justo","san-justo"
"San Martín de Valderaduey","san-martin-de-valderaduey"
"San Miguel de la Ribera","san-miguel-de-la-ribera"
"San Miguel del Valle","san-miguel-del-valle"
"San Pedro de Ceque","san-pedro-de-ceque"
"San Pedro de la Nave-Almendra","san-pedro-de-la-nave-almendra"
"Santa Clara de Avedillo","santa-clara-de-avedillo"
"Santa Colomba de las Monjas","santa-colomba-de-las-monjas"
"Santa Cristina de la Polvorosa","santa-cristina-de-la-polvorosa"
"Santa Croya de Tera","santa-croya-de-tera"
"Santa Eufemia del Barco","santa-eufemia-del-barco"
"Santa María de la Vega","santa-maria-de-la-vega"
"Santa María de Valverde","santa-maria-de-valverde"
"Santibáñez de Tera","santibanez-de-tera"
"Santibáñez de Vidriales","santibanez-de-vidriales"
"Santovenia","santovenia"
"San Vicente de la Cabeza","san-vicente-de-la-cabeza"
"San Vitero","san-vitero"
"Sanzoles","sanzoles"
"Tábara","tabara"
"Tapioles","tapioles"
"Toro","toro"
"Torre del Valle (La)","torre-del-valle-la"
"Torregamones","torregamones"
"Torres del Carrizal","torres-del-carrizal"
"Trabazos","trabazos"
"Trefacio","trefacio"
"Uña de Quintana","una-de-quintana"
"Vadillo de la Guareña","vadillo-de-la-guarena"
"Valcabado","valcabado"
"Valdefinjas","valdefinjas"
"Valdescorriel","valdescorriel"
"Vallesa de la Guareña","vallesa-de-la-guarena"
"Vega de Tera","vega-de-tera"
"Vega de Villalobos","vega-de-villalobos"
"Vegalatrave","vegalatrave"
"Venialbo","venialbo"
"Vezdemarbán","vezdemarban"
"Vidayanes","vidayanes"
"Videmala","videmala"
"Villabrázaro","villabrazaro"
"Villabuena del Puente","villabuena-del-puente"
"Villadepera","villadepera"
"Villaescusa","villaescusa"
"Villafáfila","villafafila"
"Villaferrueña","villaferruena"
"Villageriz","villageriz"
"Villalazán","villalazan"
"Villalba de la Lampreana","villalba-de-la-lampreana"
"Villalcampo","villalcampo"
"Villalobos","villalobos"
"Villalonso","villalonso"
"Villalpando","villalpando"
"Villalube","villalube"
"Villamayor de Campos","villamayor-de-campos"
"Villamor de los Escuderos","villamor-de-los-escuderos"
"Villanázar","villanazar"
"Villanueva de Azoague","villanueva-de-azoague"
"Villanueva de Campeán","villanueva-de-campean"
"Villanueva de las Peras","villanueva-de-las-peras"
"Villanueva del Campo","villanueva-del-campo"
"Villaralbo","villaralbo"
"Villardeciervos","villardeciervos"
"Villar de Fallaves","villar-de-fallaves"
"Villar del Buey","villar-del-buey"
"Villardiegua de la Ribera","villardiegua-de-la-ribera"
"Villárdiga","villardiga"
"Villardondiego","villardondiego"
"Villarrín de Campos","villarrin-de-campos"
"Villaseco del Pan","villaseco-del-pan"
"Villavendimio","villavendimio"
"Villaveza del Agua","villaveza-del-agua"
"Villaveza de Valverde","villaveza-de-valverde"
"Viñas","vinas"
"Zamora","zamora"
"Cataluña","catalunya"
"Barcelona","barcelona"
"Abrera","abrera"
"Aguilar de Segarra","aguilar-de-segarra"
"Alella","alella"
"Alpens","alpens"
"Ametlla del Vallès (L')","ametlla-del-valles-l"
"Arenys de Mar","arenys-de-mar"
"Arenys de Munt","arenys-de-munt"
"Argençola","argencola"
"Argentona","argentona"
"Artés","artes"
"Avià","avia"
"Avinyó","avinyo"
"Avinyonet del Penedès","avinyonet-del-penedes"
"Aiguafreda","aiguafreda"
"Badalona","badalona"
"Bagà","baga"
"Balenyà","balenya"
"Balsareny","balsareny"
"Barcelona","barcelona"
"Begues","begues"
"Bellprat","bellprat"
"Berga","berga"
"Bigues i Riells","bigues-i-riells"
"Borredà","borreda"
"Bruc (El)","bruc-el"
"Brull (El)","brull-el"
"Cabanyes (Les)","cabanyes-les"
"Cabrera d'Anoia","cabrera-d-anoia"
"Cabrera de Mar","cabrera-de-mar"
"Cabrils","cabrils"
"Calaf","calaf"
"Caldes d'Estrac","caldes-d-estrac"
"Caldes de Montbui","caldes-de-montbui"
"Calders","calders"
"Calella","calella"
"Calonge de Segarra","calonge-de-segarra"
"Calldetenes","calldetenes"
"Callús","callus"
"Campins","campins"
"Canet de Mar","canet-de-mar"
"Canovelles","canovelles"
"Cànoves i Samalús","canoves-i-samalus"
"Canyelles","canyelles"
"Capellades","capellades"
"Capolat","capolat"
"Cardedeu","cardedeu"
"Cardona","cardona"
"Carme","carme"
"Casserres","casserres"
"Castellar del Riu","castellar-del-riu"
"Castellar del Vallès","castellar-del-valles"
"Castellar de n'Hug","castellar-de-n-hug"
"Castellbell i el Vilar","castellbell-i-el-vilar"
"Castellbisbal","castellbisbal"
"Castellcir","castellcir"
"Castelldefels","castelldefels"
"Castell de l'Areny","castell-de-l-areny"
"Castellet i la Gornal","castellet-i-la-gornal"
"Castellfollit del Boix","castellfollit-del-boix"
"Castellfollit de Riubregós","castellfollit-de-riubregos"
"Castellgalí","castellgali"
"Castellnou de Bages","castellnou-de-bages"
"Castellolí","castelloli"
"Castellterçol","castelltercol"
"Castellví de la Marca","castellvi-de-la-marca"
"Castellví de Rosanes","castellvi-de-rosanes"
"Centelles","centelles"
"Cervelló","cervello"
"Collbató","collbato"
"Collsuspina","collsuspina"
"Copons","copons"
"Corbera de Llobregat","corbera-de-llobregat"
"Cornellà de Llobregat","cornella-de-llobregat"
"Cubelles","cubelles"
"Dosrius","dosrius"
"Esparreguera","esparreguera"
"Esplugues de Llobregat","esplugues-de-llobregat"
"Espunyola (L')","espunyola-l"
"Estany (L')","estany-l"
"Fígols","figols"
"Fogars de Montclús","fogars-de-montclus"
"Fogars de la Selva","fogars-de-la-selva"
"Folgueroles","folgueroles"
"Fonollosa","fonollosa"
"Font-rubí","font-rubi"
"Franqueses del Vallès (Les)","franqueses-del-valles-les"
"Gallifa","gallifa"
"Garriga (La)","garriga-la"
"Gavà","gava"
"Gaià","gaia"
"Gelida","gelida"
"Gironella","gironella"
"Gisclareny","gisclareny"
"Granada (La)","granada-la"
"Granera","granera"
"Granollers","granollers"
"Gualba","gualba"
"Sant Salvador de Guardiola","sant-salvador-de-guardiola"
"Guardiola de Berguedà","guardiola-de-bergueda"
"Gurb","gurb"
